Name	Baccalaureate Institution	Field of Study	Current Institution
Smith, Carl W	N/A	Chemistry - Analytical	
Sonneborn, Lee M	Oberlin College/OH	Mathematical Sciences	
Spanier, Jerome	U of Minnesota-Twin Cities	Mathematical Sciences - Algebra or Number Theory	
Speer, Donald A	U of Chicago/IL	Chemistry - Organic	
Sperry, Robert V	N/A	Engineering - Electrical and Electronic	
Stadler, Henry L	Harvard U/MA	Physics and Astronomy	
Stehle, Peter F	Loyola College/MD	Chemistry - Physical	
Stehli, Francis G	St Lawrence U/NY	Geosciences - Geology	
Steidel, Robert F	Columbia U/NY	Engineering - Mechanical	
Stein, Stanley	Temple U/PA	Physics and Astronomy	
Stein, Peter C	N/A	Physics and Astronomy	
Stengle, Thomas R	Franklin and Marshall College/PA	Chemistry - Physical	
Stephens, George R	N/A	N/A	
Stern, Frank	Union College/NY	Physics and Astronomy	
Stewart, John C	U of the South/TN	Physics and Astronomy	
Stiles, Rufus M	Ohio State U	Chemistry	
Strother, John A	Trinity College/CT	Engineering - Electrical and Electronic	
Strull, Gene	Purdue U/IN	Engineering - Electrical and Electronic	
Struve, Donald L	N/A	Chemistry - Physical	
Sucher, Joseph	N/A	Physics and Astronomy	
Sutherland, George S	U of Michigan	Engineering - Aeronautical and Aerospace	
Sutton, George W	N/A	Engineering - Mechanical	
Sutton, Granger G	N/A	Geosciences - Geology	
Swanson, Robert A	Illinois Inst of Tech	Physics and Astronomy	
Sweet, Walter C	Colorado College	Geosciences - Geology	
Swihart, Thomas L	Indiana U-Bloomington	Physics and Astronomy - Astronomy	
Tadanier, John S	N/A	Chemistry - Physical	
Taub, Arthur	N/A	Life Sciences - Biophysics	
Tauber, Stephen J	N/A	Chemistry - Organic	
Teager, Herbert M	N/A	Engineering - Electrical and Electronic	
Teeters, Robert D	Oberlin College/OH	Engineering	
Teitelbaum, Philip	CUNY-City College	Psychology	
Tessman, Ethel S	Bryn Mawr College/PA	Life Sciences - Biophysics	
Tessman, Irwin	Cornell U/NY	Physics and Astronomy	
Thimann, Vivianne	N/A	Life Sciences - Physiology	
Thomas, Richard C	Oregon State U	Chemistry	
Thornton, Charles P	U of Virginia-Charlottesville	Geosciences - Geology	
Tichacek, Louis J	N/A	Engineering - Chemical	
Tobocman, William	Massachusetts Inst of Technology	Physics and Astronomy	
Toman, Robert J	U of Minnesota-Twin Cities	Engineering - Chemical	
Toxen, Arnold M	N/A	Physics and Astronomy - Nuclear	
Tremaine, Mary M	U of Wyoming	Life Sciences - Microbiology	
Trilling, George H	California Inst of Technology	Physics and Astronomy	
Troyer, James R	DePauw U/IN	Life Sciences - Biology	
Turyn, Richard J	Harvard U/MA	Mathematical Sciences	
Ullman, Edwin F	N/A	Chemistry - Organic	
Ulrich, Werner	N/A	Engineering - Electrical and Electronic	
Upchurch, Robert P	U of North Carolina-Chapel Hill	Life Sciences - Physiology	
Vanlaer, Helen R	N/A	Geosciences - Geology	
Vanlint, Victor A	California Inst of Technology	Physics and Astronomy	
Vanschaik, Nancy W	Eastern Illinois U	Life Sciences - Genetics	
Vaughn, Peter P	CUNY-Brooklyn College	Life Sciences - Biology	
Vonhippel, Peter H	N/A	Life Sciences - Biology	
Walsh, Patrick N	Fordham U/NY	Chemistry - Physical	
Walter, John K	N/A	Engineering - Civil	
Warters, William D	Harvard U/MA	Physics and Astronomy	
Warters, Mary E	Oberlin College/OH	Life Sciences - Entomology	
Waters, Thomas F	N/A	Life Sciences - Zoology	
Wayner, Matthew J	Dartmouth College/NH	Psychology	
Weaver, Joseph M	N/A	Physics and Astronomy	
Weaver, Andrew A	College of Wooster/OH	Life Sciences - Zoology	
Weeks, Wilford F	U of Illinois-Urbana-Champaign	Geosciences - Geology	
Weikel, John H	Trinity College/CT	N/A	
Weil, Edward D	U of Pennsylvania	Chemistry - Organic	
Weinberg, Roger	Tulane U/LA	Life Sciences - Genetics	
Welch, Jasper A	N/A	Physics and Astronomy	
Weller, Harry	U of Pennsylvania	Life Sciences - Physiology	
Wempner, Gerald A	N/A	Engineering - Mechanical	
Wennstrom, Arthur E	California Inst of Technology	Engineering - Electrical and Electronic	
West, Robert C	Cornell U/NY	Chemistry	
Westley, John L	U of Chicago/IL	N/A	
Wetlaufer, Donald B	U of Wisconsin-Madison	N/A	
White, David A	Dartmouth College/NH	Geosciences - Geology	
Whitesitt, John E	U of Montana	Mathematical Sciences	
Wich, Grosvenor S	U of Rochester/NY	Chemistry	
Widom, Harold	U of Chicago/IL	Mathematical Sciences	
Wilcox, Charles F	N/A	Chemistry - Organic	
Wilcox, Calvin H	Harvard U/MA	Mathematical Sciences	
Wilhoit, James C	Rice U/TX	Engineering - Mechanical	
Williams, George A	N/A	Chemistry - Physical	
Wilson, David J	N/A	Chemistry - Physical	
Wilson, Victor J	Tufts U/MA	Life Sciences - Physiology	
Wilson, Edward O	U of Alabama	Life Sciences - Entomology	
Wilt, James W	U of Chicago/IL	Chemistry - Organic	
Winchester, John W	U of Chicago/IL	Chemistry - Physical	
Winslow, Charles E	VA Polytech Inst & State U	Engineering - Chemical	
Wissbrun, Kurt F	N/A	Chemistry - Physical	
Wittreich, Warren J	Princeton U/NJ	Psychology	
Wolcott, Arthur R	Michigan State U	N/A	
Wolfe, Bertram	Princeton U/NJ	Physics and Astronomy	
Wolff, Sheldon	Tufts U/MA	Life Sciences - Biology	
Wolff, Edith C	Smith College/MA	N/A	
Wolff, Barbara C	Swarthmore College/PA	Life Sciences - Biology	
Wood, Thomas H	U of Florida	Life Sciences - Biophysics	
Woodin, Howard E	Union College/NY	Life Sciences - Biology	
Wright, William V	California Inst of Technology	Engineering - Mechanical	
Wycoff, Robert E	N/A	Engineering - Mechanical	
Wyse, Frank O	N/A	Mathematical Sciences	
Yarmolinsky, Michael B	Harvard U/MA	N/A	
Yudelson, Joseph S	U of Pittsburgh/PA	Chemistry	
Zachariasen, Fredrik	U of Chicago/IL	Physics and Astronomy	
Zajac, Edward E	Cornell U/NY	Engineering - Mechanical	
Zemlin, Richard A	U of Saint Thomas/MN	Mathematical Sciences	
Zimmerman, William J	N/A	Physics and Astronomy	
Zoellner, William G	N/A	Chemistry - Organic	
Zwick, Stanley A	California Inst of Technology	Physics and Astronomy	
