Name	Baccalaureate Institution	Field of Study	Current Institution
Romberg, Bernhard W	Massachusetts Inst of Technology	Mathematical Sciences - Analysis	
Rosin, Robert F	Massachusetts Inst of Technology	Social Sciences	
Ross, Kenneth A	U of Utah	Mathematical Sciences	
Rosser, Gordon H	N/A	Mathematical Sciences - Analysis	
Roy, Donald H	N/A	Engineering - Nuclear	
Runnells, Donald D	N/A	Geosciences - Geology	
Ruskie, Howard E	Fordham U/NY	Chemistry - Organic	
Ruskin, Arnold M	N/A	Engineering	
Russell, Dale A	N/A	Geosciences - Paleontology	
Russell, Charles D	Massachusetts Inst of Technology	Chemistry - Physical	
Rust, James H	N/A	Engineering - Nuclear	
Sacks, Gerald E	N/A	Mathematical Sciences - Analysis	
Sakakura, Arthur Y	Massachusetts Inst of Technology	Physics and Astronomy - Theoretical Physics	
Saklad, Malcolm H	N/A	Chemistry - Physical	
Sandel, Vernon R	Michigan Tech U	Chemistry - Organic	
Sanderson, Jack T	N/A	Physics and Astronomy - Nuclear	
Sandy, Frank	Rensselaer Polytechnic Inst/NY	Physics and Astronomy - Theoretical Physics	
Sasner, Joanne V	U of Michigan	Life Sciences - Ecology	
Scaduto, Florence	N/A	Chemistry	
Schaeffer, Katherine M	Washington U/MO	Geosciences	
Scheele, George F	Princeton U/NJ	Engineering - Chemical	
Scheinbaum, Monte L	N/A	Chemistry - Organic	
Scherer, Kirby V	N/A	Chemistry - Organic	
Schildkraut, Carl L	N/A	Chemistry - Physical	
Schlesinger, James	Massachusetts Inst of Technology	Mathematical Sciences - Topology	
Schmalberger, Donald C	N/A	Physics and Astronomy - Astronomy	
Schrenk, George L	N/A	Physics and Astronomy - Theoretical Physics	
Schrier, Eugene E	Kenyon College/OH	Chemistry - Physical	
Schultz, Claude H	U of California-Berkeley	Physics and Astronomy	
Schwamb, Frank E	N/A	Physics and Astronomy - Theoretical Physics	
Schwartz, Robert D	U of Connecticut-Storrs	Chemistry - Organic	
Schwartz, Richard J	U of Wisconsin-Madison	N/A	
Schwartz, Lowell M	Massachusetts Inst of Technology	Engineering - Chemical	
Schweitzer, Peter	Harvard U/MA	Mathematical Sciences - Algebra or Number Theory	
Schweitzer, Paul A	N/A	Mathematical Sciences	
Seiders, Victor M	N/A	Geosciences - Geology	
Selim, Robert G	Iowa State U	Chemistry - Analytical	
Seltzer, Richard J	Yale University/CT	Chemistry - Physical	
Shaffer, Russell A	Drexel U/PA	Physics and Astronomy - Theoretical Physics	
Shain, Stephen A	N/A	Engineering - Chemical	
Shankland, Thomas J	N/A	Physics and Astronomy	
Shapiro, Ellen	N/A	Mathematical Sciences	
Shaw, Roger W	U of Rochester/NY	Physics and Astronomy - Solid State	
Shepp, Lawrence A	N/A	Mathematical Sciences - Analysis	
Shreffler, Donald C	U of Illinois-Urbana-Champaign	Life Sciences - Genetics	
Silvert, William L	N/A	Physics and Astronomy - Theoretical Physics	
Silvestri, Anthony J	Villanova U/PA	Chemistry - Physical	
Simmons, John R	Utah State U	N/A	
Simpson, James E	Loyola U of Chicago/IL	Mathematical Sciences - Analysis	
Sims, Charles C	N/A	Mathematical Sciences	
Sincius, Joseph A	Union College/NY	Chemistry - Inorganic	
Sklar, Lawrence	N/A	Physics and Astronomy - Theoretical Physics	
Slayman, Clifford L	N/A	Life Sciences - Physiology	
Sloan, Martin F	Washington U/MO	Chemistry - Organic	
Smallwood, Richard D	Massachusetts Inst of Technology	Engineering - Electrical and Electronic	
Smith, Richard G	N/A	N/A	
Smith, Robert B	N/A	Psychology - Experimental or Comparative	
Smith, Douglas L	N/A	Chemistry - Physical	
Sorensen, Hans O	N/A	N/A	
Sovers, Ojars J	N/A	Physics and Astronomy	
Spangler, John D	N/A	Physics and Astronomy	
Squires, Robert G	Rensselaer Polytechnic Inst/NY	Engineering - Chemical	
Stagner, Marilyn L	George Washington U/DC	Life Sciences - Zoology	
Starbuck, William H	Harvard U/MA	Social Sciences	
Starnes, William H	VA Polytech Inst & State U	Chemistry - Organic	
Stearns, Richard E	N/A	Mathematical Sciences	
Stephenson, Robert R	N/A	Engineering - Mechanical	
Sternberg, Saul H	Swarthmore College/PA	Social Sciences	
Stone, Jeremy J	Swarthmore College/PA	Social Sciences	
Stone, Charles J	N/A	Social Sciences	
Stoner, John O	Penn State U-University Park	Physics and Astronomy - Theoretical Physics	
Strattan, Robert D	N/A	N/A	
Strauss, Walter A	N/A	Mathematical Sciences	
Streeter, Sereno S	N/A	Geosciences - Paleontology	
Studier, Frederick W	N/A	Life Sciences - Biophysics	
Sundquist, Bruce E	N/A	Engineering - Metallurgical	
Sutton, Paul W	N/A	Chemistry	
Swanson, Darwin L	Massachusetts Inst of Technology	Physics and Astronomy - Theoretical Physics	
Sweeney, Thomas L	N/A	Engineering - Chemical	
Tangora, Martin C	California Inst of Technology	Mathematical Sciences - Analysis	
Taylor, Lynn J	N/A	Chemistry - Physical	
Taylor, Janet T	Antioch U/OH	Mathematical Sciences	
Teiger, Martin L	N/A	Physics and Astronomy - Nuclear	
Tenbroek, Bernard J	Calvin College/MI	Life Sciences - Zoology	
Terborgh, John W	N/A	Life Sciences - Physiology	
Thacher, Philip D	N/A	Physics and Astronomy - Theoretical Physics	
Thiebaux, Martial L	N/A	Physics and Astronomy	
Thompson, Philip A	Rensselaer Polytechnic Inst/NY	Engineering - Mechanical	
Thomson, George H	Oklahoma State U	Chemistry - Physical	
Tinkler, Jack D	N/A	Engineering - Chemical	
Tonkyn, Richard G	Reed College/OR	Chemistry - Organic	
Torgerson, Ronald T	N/A	Physics and Astronomy - Theoretical Physics	
Towber, Jacob	N/A	Mathematical Sciences	
Treichel, Paul M	N/A	Chemistry - Physical	
Tretiak, Oleh J	N/A	N/A	
Trumbore, Roger H	U of Wisconsin-Madison	Life Sciences - Zoology	
Tuite, Robert J	St John Fisher College Inc/NY	Chemistry - Organic	
Vantrees, Harry L	United States Military Academy/NY	N/A	
Vanzandt, Lonnie L	N/A	Physics and Astronomy	
Viste, Arlene	N/A	Chemistry - Organic	
Vlases, George C	N/A	Engineering - Mechanical	
Vogel, Martin	California Inst of Technology	Chemistry - Physical	
Vonderembse, Urban A	Ohio State U	Engineering - Mechanical	
Vrentas, James S	N/A	Engineering - Chemical	
Wagner, Allan R	U of Iowa	Psychology - Experimental or Comparative	
Wagner, William G	N/A	Physics and Astronomy - Theoretical Physics	
Walch, Carolyn R	N/A	Life Sciences - Physiology	
Waldron, Sidney R	N/A	N/A	
Wall, Robert E	Carleton College/MN	Geosciences - Geophysics	
Wall, Theodore T	N/A	Chemistry - Physical	
Walstedt, Russell E	N/A	Physics and Astronomy	
Ward, Harold N	N/A	Mathematical Sciences - Algebra or Number Theory	
Warner, Jonathan R	N/A	Life Sciences - Biophysics	
Watkins, Margaret J	DePauw U/IN	Life Sciences - Zoology	
Watson, George E	Yale University/CT	Life Sciences - Zoology	
Wattenburg, Willard H	N/A	N/A	
Waxman, Nahum J	N/A	N/A	
Webb, Sawney D	N/A	Life Sciences - Zoology	
Webber, Brooke B	Lafayette College/PA	Life Sciences - Genetics	
Weidler, Richard D	N/A	Engineering - Mechanical	
Weil, Gertrude W	N/A	Life Sciences - Botany (including Plant Physiology)	
Weil, Jon D	N/A	Life Sciences - Genetics	
Weiner, George T	Grinnell College/IA	Social Sciences	
Weininger, Stephen J	CUNY-Brooklyn College	Chemistry - Organic	
Weir, Morton W	Knox College/IL	Psychology - Experimental or Comparative	
Weisberg, Robert A	N/A	Life Sciences - Microbiology	
Werthamer, Nathan R	Harvard U/MA	Physics and Astronomy - Theoretical Physics	
Wesner, John W	N/A	Engineering - Mechanical	
Whinston, Andrew B	U of Michigan	Social Sciences	
Whitney, Philip R	Massachusetts Inst of Technology	Geosciences - Geology	
Wideman, James M	N/A	Life Sciences - Physiology	
Willett, Roger D	N/A	Chemistry - Inorganic	
Williams, Frederic	Stanford U/CA	Life Sciences - Ecology	
Wilson, Robert W	Rice U/TX	Physics and Astronomy	
Wisdom, Norvell E	N/A	Chemistry - Physical	
Wiser, Nathan H	Wayne State U/MI	Physics and Astronomy - Solid State	
Wood, Don J	N/A	Engineering - Civil	
Woodfin, Beulah M	N/A	N/A	
Woodward, Lee A	U of Montana	Geosciences - Geology	
Woolfolk, Robert W	N/A	Chemistry - Physical	
Wortis, Michael	N/A	Physics and Astronomy - Theoretical Physics	
Wulff, Daniel L	N/A	Chemistry - Physical	
Wylie, Richard M	Harvard U/MA	Life Sciences - Physiology	
Young, Lael M	U of Redlands/CA	Mathematical Sciences - Algebra or Number Theory	
Yowell, Carol E	N/A	Physics and Astronomy - Nuclear	
Zartman, Robert E	Penn State U-University Park	Geosciences - Geology	
Zdanis, Richard A	Johns Hopkins U/MD	Physics and Astronomy - Nuclear	
Zimmer, Russel L	Blackburn College/IL	Life Sciences - Anatomy	
Zipser, David	N/A	Life Sciences - Botany (including Plant Physiology)	
